ID,Relationship_Status,Income,Children,Kidhome,Teenhome,Enroll_Age,Wines,Fruits,Meat,Fish,Sweets,Gold,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,NumWebVisitsMonth,Age,Family_Size,CampAccepted,Education,spend_per_unit_income,labels
9938,1,80067.0,0,0,0,9,519,17,813,27,173,51,0,0,0,0,1,0,4,6,6,1,2,68,2,1,1.0,0.019983264016386275,1
6422,1,86718.0,0,0,0,9,344,189,482,50,33,172,0,0,0,0,0,0,5,6,5,1,2,68,2,0,1.0,0.01464517170598953,0
3182,0,46854.0,2,1,1,8,96,1,79,7,1,79,0,0,1,0,0,1,5,1,3,6,8,49,3,1,3.0,0.005613181371921287,2
7300,0,69142.0,1,0,1,8,448,4,34,6,4,39,0,0,0,1,0,0,8,1,7,3,5,70,2,1,1.0,0.007737699227676376,2
10424,0,75922.0,0,0,0,9,265,138,553,224,23,92,0,0,0,0,0,0,4,4,9,1,1,54,1,0,1.0,0.017056979531624564,2
8727,0,63693.0,1,0,1,9,587,43,337,42,87,54,0,0,0,0,0,0,11,6,9,3,6,44,2,0,1.0,0.018055359301650104,2
2798,1,102160.0,0,0,0,10,763,29,138,76,176,58,1,0,0,1,1,1,7,9,10,0,4,45,2,3,3.0,0.012137823022709476,1
1030,0,40637.0,2,1,1,9,22,0,13,0,0,3,0,0,0,0,0,0,1,0,3,2,7,57,3,0,3.0,0.0009351083987499077,2
624,0,18890.0,0,0,0,10,6,4,1,7,2,15,0,0,1,0,0,1,0,1,2,1,6,38,1,1,2.0,0.0018528321863419798,2
5176,1,29604.0,1,1,0,9,7,6,13,7,6,14,0,0,1,0,0,0,1,0,3,1,9,34,3,1,1.0,0.0017902986082961763,0
5552,0,48721.0,2,1,1,9,81,18,113,47,13,21,0,0,0,0,0,0,4,2,5,6,6,59,3,0,2.0,0.006013833870404959,2
868,1,44794.0,1,0,1,8,54,0,7,0,0,4,0,0,0,0,0,0,2,0,3,1,6,56,3,0,1.0,0.0014510871991784615,0
380,0,64497.0,1,0,1,10,1170,48,320,42,32,192,0,0,1,0,0,1,11,4,9,5,8,68,2,1,1.0,0.02797029319193141,1
2677,1,46097.0,1,0,1,9,72,24,68,65,4,8,0,0,0,0,0,0,3,1,6,5,4,66,3,0,1.0,0.005228105950495694,0
6521,1,77972.0,0,0,0,8,613,22,319,33,102,12,0,0,0,0,0,0,4,6,9,1,1,68,2,0,1.0,0.014120453496126815,0
6927,1,44377.0,2,1,1,10,224,0,30,0,0,10,0,0,0,0,0,0,5,1,5,8,8,54,4,0,3.0,0.005949027649458052,0
2877,1,46014.0,2,1,1,9,410,0,59,19,9,44,0,0,0,0,0,0,7,1,8,10,7,48,4,0,2.0,0.011757291259181988,0
0,1,70951.0,0,0,0,9,239,10,554,254,87,54,0,0,0,0,0,0,3,4,9,1,1,37,2,0,1.0,0.016884892390523036,0
1584,1,41443.0,1,1,0,8,171,7,171,25,19,89,0,0,0,0,0,0,8,1,5,6,8,45,3,0,1.0,0.01163043215983399,0
7264,0,52195.0,3,2,1,8,12,0,4,0,0,1,0,0,0,0,0,0,1,0,2,1,8,44,4,0,2.0,0.00032570169556470925,2
6274,1,83790.0,0,0,0,9,1076,16,417,42,48,16,0,0,0,1,1,0,8,10,6,1,3,74,2,2,2.0,0.01927437641723356,1
1377,0,44551.0,1,0,1,9,182,4,33,0,0,66,0,0,0,0,0,0,4,1,5,2,7,68,2,0,2.0,0.0063971628021817694,2
454,1,69508.0,1,1,0,10,824,32,162,42,32,43,0,0,0,0,0,0,11,4,11,2,6,42,3,0,1.0,0.016329055648270703,0
1755,1,45204.0,1,1,0,8,30,11,25,29,1,18,0,0,0,0,0,0,1,1,4,1,3,34,3,0,2.0,0.00252190071675073,0
2075,1,72460.0,0,0,0,9,377,10,540,80,30,10,0,0,0,0,0,0,3,5,7,1,1,53,2,0,1.0,0.014449351366271046,0
4785,1,77622.0,2,0,2,8,520,7,154,19,0,14,0,0,0,0,0,0,6,3,11,2,3,52,4,0,3.0,0.009198423127463863,0
9076,1,30732.0,1,1,0,9,155,1,25,0,1,3,0,0,0,0,0,0,4,1,4,4,8,42,3,0,3.0,0.006019783938565664,0
7079,0,63887.0,1,0,1,10,897,23,207,15,11,92,0,0,0,0,0,0,9,6,12,5,6,60,2,0,1.0,0.019487532674879085,2
4653,1,42011.0,1,1,0,9,131,0,16,2,1,39,0,0,0,0,0,0,3,1,4,4,8,44,3,0,1.0,0.004498821737164076,0
7375,1,51369.0,1,0,1,10,297,7,79,0,11,182,0,0,0,0,0,0,8,2,4,2,8,46,3,0,1.0,0.011212988378204754,0
709,0,51537.0,1,0,1,10,787,20,204,0,0,92,0,0,0,0,0,0,2,2,11,3,8,70,2,0,1.0,0.02140209946252207,2
460,1,79930.0,0,0,0,10,792,86,740,67,51,17,0,0,0,0,0,0,3,5,8,1,2,50,2,0,3.0,0.02193169022895033,0
3726,1,34320.0,1,1,0,8,4,1,9,3,0,0,0,0,0,0,0,0,1,0,2,1,8,36,3,0,3.0,0.0004953379953379954,0
6798,0,37070.0,2,1,1,9,231,7,137,4,15,39,0,0,0,0,0,1,5,1,8,9,7,56,3,0,1.0,0.011680604262206636,2
5341,0,81975.0,1,0,1,9,983,76,184,180,138,27,0,0,0,0,1,0,6,3,4,1,7,60,2,1,2.0,0.01937175968283013,1
1606,1,38590.0,1,1,0,9,3,1,8,4,3,3,0,0,0,0,0,0,1,0,2,1,8,51,3,0,1.0,0.0005700958797615963,0
9617,0,15033.0,0,0,0,8,0,4,5,6,0,4,0,0,0,0,0,0,1,0,3,1,3,71,1,0,1.0,0.0012638861172088072,2
3233,1,62745.0,1,0,1,9,562,21,464,28,10,32,0,0,0,0,0,0,7,8,11,3,5,57,3,0,3.0,0.01780221531596143,0
89,1,22212.0,1,1,0,9,5,9,20,6,8,21,0,0,0,0,0,0,2,0,4,2,6,47,3,0,2.0,0.0031064289573203676,0
2936,1,23661.0,1,1,0,9,18,0,4,0,0,1,0,0,0,0,0,0,1,0,3,1,7,40,3,0,2.0,0.0009720637335700098,0
9449,0,79761.0,1,0,1,9,415,5,124,15,35,11,0,0,0,0,0,0,5,2,11,1,3,64,2,0,3.0,0.007585160667494139,2
7297,0,7500.0,1,1,0,9,5,3,10,12,7,20,0,0,0,0,0,0,3,1,3,4,7,49,2,0,1.0,0.0076,2
313,0,73455.0,0,0,0,9,901,61,757,186,163,20,0,0,0,1,0,0,6,5,10,1,3,54,1,1,1.0,0.028425566673473554,2
9940,1,64961.0,1,0,1,10,382,114,276,75,124,38,0,0,0,0,0,0,6,4,4,2,3,64,3,0,1.0,0.01553239636089346,0
10735,0,22804.0,1,1,0,9,14,1,7,2,1,1,0,0,0,0,0,0,2,0,2,1,9,51,2,0,1.0,0.0011401508507279424,2
9529,1,73687.0,0,0,0,9,559,153,503,218,13,181,1,0,0,0,0,1,3,9,9,1,2,32,2,1,1.0,0.022079878404603254,1
6439,1,61074.0,1,0,1,10,789,0,133,0,28,152,0,0,0,0,0,0,11,5,8,7,7,64,3,0,1.0,0.018043684710351376,0
7411,1,31686.0,2,1,1,8,11,0,5,0,0,1,0,0,0,0,0,0,1,0,3,2,6,58,4,0,3.0,0.000536514549012182,0
2176,1,80134.0,1,1,0,9,1218,16,272,104,0,80,1,0,0,1,1,1,5,3,6,2,6,50,3,3,1.0,0.021089674794718846,1
9265,1,75027.0,1,0,1,9,925,64,179,133,12,77,0,0,0,0,0,0,9,4,6,2,5,69,3,0,1.0,0.018526663734388955,0
8867,1,67546.0,0,0,0,10,864,134,768,150,38,172,0,0,0,0,0,0,4,10,5,1,3,34,2,0,3.0,0.03147484677108933,0
8932,1,65176.0,1,0,1,10,960,28,183,220,70,70,0,0,0,0,0,0,9,6,6,4,6,53,3,0,2.0,0.02349024180680005,0
10236,0,31160.0,1,1,0,9,16,3,25,6,1,13,0,0,0,0,0,0,2,0,3,2,8,47,2,0,2.0,0.0020539152759948653,2
6340,0,29938.0,1,1,0,9,3,3,7,0,2,11,0,0,0,0,0,0,1,0,3,2,6,37,2,0,1.0,0.0008684614870732848,2
10089,0,102692.0,0,0,0,9,168,148,444,32,172,148,1,1,0,1,1,1,6,9,13,1,2,48,1,4,1.0,0.01082849686441008,1
2227,1,26490.0,0,0,0,10,45,47,52,21,20,25,0,0,0,0,0,0,3,1,5,2,6,64,2,0,2.0,0.007927519818799546,0
10992,1,75702.0,2,1,1,10,650,28,353,45,42,30,0,0,0,0,0,0,4,6,11,5,8,55,4,0,1.0,0.015164724842144197,0
5304,0,30899.0,1,1,0,10,24,0,8,0,0,1,0,0,0,0,0,0,1,0,3,2,6,48,2,0,3.0,0.001067995728017088,2
309,1,63342.0,1,0,1,10,918,21,118,13,10,21,0,0,0,1,0,0,8,3,5,3,6,61,3,1,3.0,0.017381831959837075,0
3406,0,45989.0,1,0,1,10,138,33,87,28,24,12,0,0,0,0,0,0,3,2,7,4,3,58,2,0,1.0,0.007001674313422775,2
2661,0,18701.0,2,1,1,9,12,4,2,10,6,10,0,0,0,0,0,0,2,0,4,4,5,58,3,0,1.0,0.002352815357467515,2
3153,0,40737.0,3,2,1,9,11,0,4,0,0,2,0,0,0,0,0,0,1,0,2,1,8,65,4,0,3.0,0.0004173110440140413,2
10264,0,15287.0,1,1,0,10,1,2,8,4,3,13,0,0,1,0,0,1,1,1,2,2,7,43,2,1,1.0,0.0020278668149407994,2
1184,0,69674.0,2,0,2,9,554,41,215,11,0,24,0,0,0,0,0,0,10,2,10,3,5,54,3,0,3.0,0.012127909980767574,2
4200,1,44159.0,1,1,0,8,167,2,62,24,13,7,0,0,0,0,0,0,4,1,6,4,5,52,3,0,2.0,0.006227496093661541,0
9396,1,37717.0,1,1,0,10,9,0,6,4,1,5,0,0,0,0,0,0,1,0,2,1,9,44,3,0,3.0,0.0006628310841265212,0
2387,1,43776.0,2,1,1,9,177,2,71,3,2,20,0,0,0,0,0,1,5,2,4,6,8,70,4,0,2.0,0.006281980994152047,0
6690,1,38179.0,2,1,1,9,38,4,22,4,2,20,0,0,0,0,0,0,3,1,3,4,7,56,4,0,2.0,0.0023573168495769924,0
1225,1,80124.0,0,0,0,8,483,84,398,205,84,241,0,0,1,0,0,0,3,7,8,1,1,59,2,1,1.0,0.018658579202236535,0
9703,1,38097.0,2,1,1,10,77,2,35,0,1,69,0,0,1,0,0,1,3,2,2,4,7,52,4,1,3.0,0.004829776622831194,0
291,1,72940.0,0,0,0,9,182,74,298,162,149,116,0,0,0,0,0,0,3,3,6,1,1,52,2,0,1.0,0.01344941047436249,0
4557,1,22070.0,1,1,0,9,10,7,19,8,2,21,0,0,0,0,0,0,2,2,2,2,6,52,3,0,1.0,0.003035795197100136,0
2379,0,69267.0,0,0,0,10,778,44,499,95,73,146,0,0,0,0,0,1,3,4,5,2,7,69,1,0,1.0,0.02360431374247477,1
5726,0,31788.0,1,1,0,8,16,7,23,0,8,6,0,0,0,0,0,0,3,0,4,3,5,39,2,0,2.0,0.001887504718761797,2
3066,1,61905.0,1,0,1,8,167,0,43,6,2,13,0,0,0,0,0,0,4,2,4,2,5,47,3,0,3.0,0.0037315241095226557,0
6336,1,29315.0,2,1,1,8,13,2,14,8,7,4,0,0,0,0,0,0,2,0,4,4,6,62,4,0,1.0,0.0016373870032406618,0
10967,0,33378.0,2,1,1,9,33,6,40,3,7,10,0,0,0,0,0,0,2,0,4,3,7,59,3,0,1.0,0.0029660255257954343,2
2304,1,66313.0,1,0,1,9,625,7,99,10,22,7,0,0,0,0,0,0,6,3,12,2,4,59,3,0,3.0,0.011611599535536019,0
3445,0,60714.0,0,0,0,9,216,162,224,101,92,162,0,0,0,0,0,1,7,4,10,2,5,66,1,0,1.0,0.015762427117304082,1
7828,1,77882.0,0,0,0,8,68,129,396,188,22,15,0,0,0,0,0,0,3,3,5,1,1,41,2,0,2.0,0.010503068745024524,0
3762,0,69867.0,0,0,0,9,196,0,512,33,130,54,1,0,0,0,0,1,3,5,8,1,1,36,1,1,3.0,0.01323944065152361,1
4391,0,63841.0,1,0,1,9,635,15,100,20,7,131,0,0,0,0,0,0,9,3,9,1,6,54,2,0,2.0,0.014222834855343744,2
4669,1,24480.0,1,1,0,9,4,19,9,28,25,17,0,0,0,0,0,0,3,0,4,3,7,41,3,0,0.0,0.004166666666666667,0
10144,1,51369.0,1,0,1,10,297,7,79,0,11,182,0,0,0,0,0,0,8,2,4,2,8,46,3,0,1.0,0.011212988378204754,0
8652,1,37760.0,0,0,0,10,84,5,38,150,12,28,0,0,0,0,0,0,4,1,6,2,7,76,2,0,1.0,0.008395127118644067,0
1672,1,65640.0,1,0,1,8,204,7,149,20,15,66,0,0,0,0,0,0,5,1,8,1,2,48,3,0,3.0,0.00702315661182206,0
8962,1,44319.0,2,1,1,8,26,0,8,0,0,3,0,0,0,0,0,0,2,0,3,2,5,47,4,0,2.0,0.0008348563821385861,0
9974,1,30631.0,1,1,0,9,15,6,20,4,5,20,0,0,0,0,0,0,3,1,2,1,7,48,3,0,1.0,0.002285266560020894,0
10983,1,75278.0,0,0,0,9,304,98,230,150,74,74,0,0,0,0,0,0,6,3,13,1,3,70,2,0,1.0,0.012354207072451447,0
8148,1,50898.0,2,1,1,9,285,28,242,55,114,135,0,0,0,0,0,0,6,2,12,13,5,66,4,0,2.0,0.016876891036975913,0
10102,0,79946.0,0,0,0,8,395,183,565,166,141,28,0,0,0,0,0,0,5,11,5,1,3,56,1,0,1.0,0.018487479048357642,2
4697,0,35416.0,0,0,0,9,248,3,81,4,3,51,0,0,0,0,0,0,7,1,5,3,8,73,1,0,2.0,0.011011971990060989,2
9262,1,32414.0,0,0,0,9,20,6,5,0,9,12,0,0,1,0,0,0,1,0,3,1,7,38,2,1,2.0,0.001604245079286728,0
7254,1,38361.0,1,1,0,9,39,0,56,20,8,14,0,0,0,0,0,0,3,1,3,3,7,53,3,0,1.0,0.0035713354709209877,0
4543,1,82497.0,0,0,0,10,777,129,573,216,21,203,0,0,0,0,1,0,2,7,9,1,4,42,2,1,1.0,0.02326145193158539,1
4927,1,16626.0,2,2,0,8,8,3,22,21,1,13,0,0,0,0,0,0,3,0,3,3,9,51,4,0,1.0,0.00408997955010225,0
10451,1,29672.0,2,1,1,9,9,1,3,0,4,8,0,0,0,0,0,0,0,0,3,1,6,57,4,0,1.0,0.0008425451604205986,0
2926,1,55951.0,1,0,1,10,1241,0,80,0,13,40,0,1,0,1,0,0,3,6,11,3,8,70,3,2,2.0,0.02455720183732194,0
2874,0,35388.0,1,1,0,9,6,4,7,4,3,8,0,0,0,0,0,0,1,0,3,1,7,34,2,0,2.0,0.0009042613315248107,2
9738,1,42386.0,1,1,0,9,65,4,16,0,4,11,0,0,0,0,0,0,3,0,3,1,8,36,3,0,2.0,0.0023592695701410843,0
7119,0,68627.0,0,0,0,9,395,15,263,60,54,38,0,0,0,0,0,0,2,3,6,1,1,40,1,0,1.0,0.012021507569906888,2
3924,0,57912.0,1,0,1,8,801,0,80,0,0,35,0,0,0,1,0,0,8,3,12,5,5,57,2,1,3.0,0.015817101809642214,2
5827,0,35246.0,2,1,1,8,36,0,12,2,2,10,0,0,0,0,0,0,3,1,3,4,5,64,3,0,1.0,0.0017590648584236508,2
5596,1,58821.0,1,0,1,9,513,14,154,19,0,28,0,0,0,0,0,0,9,2,9,1,6,66,3,0,2.0,0.012376532190884209,0
10812,1,46377.0,1,1,0,8,37,0,46,4,3,0,0,0,0,0,0,0,2,1,3,1,4,44,3,0,3.0,0.0019406171162429653,0
1717,0,39747.0,1,1,0,8,80,15,93,20,13,52,0,0,0,0,0,0,5,1,4,3,8,34,2,0,1.0,0.006868442901351046,2
9491,1,23976.0,1,1,0,9,14,1,21,2,3,25,0,0,0,0,0,0,3,1,3,3,7,38,3,0,1.0,0.0027527527527527527,0
9274,1,80950.0,0,0,0,9,525,147,112,219,147,63,1,0,0,0,0,0,6,7,9,1,2,61,2,1,2.0,0.014984558369363805,1
6609,0,27038.0,0,0,0,10,1,26,25,17,23,15,0,0,0,0,0,1,3,0,3,1,9,56,1,0,1.0,0.003957393298320882,2
6963,0,77457.0,0,0,0,8,675,11,400,15,45,11,0,0,0,0,1,0,2,5,10,1,1,75,1,1,1.0,0.014937320061453452,2
4440,1,64100.0,1,0,1,9,509,0,27,0,0,10,0,0,0,1,0,0,8,3,6,1,7,58,3,1,2.0,0.008517940717628705,0
1379,1,42670.0,0,0,0,9,154,2,46,20,4,15,0,0,0,0,0,0,4,2,4,1,4,30,2,0,2.0,0.005647996250292946,0
10032,0,12571.0,1,1,0,8,3,5,14,2,12,17,0,0,0,0,0,0,3,1,3,4,6,46,2,0,1.0,0.004216052819982499,2
2826,1,22574.0,3,2,1,9,25,0,8,2,0,2,0,0,0,0,0,0,2,0,3,2,7,55,5,0,1.0,0.0016390537786834412,0
6320,0,70893.0,0,0,0,9,768,44,561,77,44,14,0,0,0,0,0,0,6,6,10,1,3,46,1,0,2.0,0.021271493659458622,2
3050,1,54198.0,2,1,1,9,185,0,28,3,2,17,0,0,0,0,0,0,3,1,6,6,4,56,4,0,1.0,0.004335953356212406,0
231,1,28839.0,2,1,1,8,24,0,7,0,0,1,0,0,0,0,0,0,2,0,3,2,5,66,4,0,2.0,0.0011096085162453622,0
2392,1,40321.0,2,1,1,9,44,4,21,6,0,27,0,0,0,0,0,0,3,0,3,2,7,50,4,0,1.0,0.002529699164207237,0
9478,0,66503.0,1,1,0,10,91,64,128,65,3,50,0,0,0,0,0,0,4,3,6,2,3,37,2,0,1.0,0.006029803166774431,2
113,1,30833.0,2,1,1,9,11,0,7,3,1,6,0,0,0,0,0,0,1,0,3,2,5,71,4,0,1.0,0.0009081179255991957,0
1802,1,64795.0,1,0,1,9,412,5,119,38,29,77,0,0,0,0,0,0,3,3,12,3,2,51,3,0,1.0,0.010494636931862027,0
520,1,34421.0,1,1,0,9,3,3,7,6,2,9,0,0,0,0,0,0,1,0,2,1,7,48,3,0,1.0,0.00087156096568955,0
8275,0,47025.0,2,1,1,8,16,0,3,0,0,1,0,0,0,0,0,0,1,0,2,1,7,57,3,0,3.0,0.0004253056884635832,2
9750,0,64325.0,1,0,1,9,731,60,353,78,12,73,0,0,0,0,0,0,10,3,5,5,7,61,2,0,3.0,0.020318694131364168,2
2607,0,40464.0,1,0,1,9,424,17,118,7,23,41,0,0,0,0,0,0,8,2,8,6,8,69,2,0,1.0,0.015569395017793594,2
7214,1,62187.0,0,0,0,9,792,0,275,45,45,126,0,0,0,0,0,0,4,8,5,1,3,65,2,0,1.0,0.020631321658867607,0
5835,0,14849.0,1,1,0,9,21,2,28,3,2,9,0,0,0,0,0,0,2,0,4,3,8,46,2,0,3.0,0.004377399151458011,2
3896,1,27255.0,1,1,0,9,22,1,11,0,1,2,0,0,0,0,0,0,1,0,3,1,7,38,3,0,1.0,0.0013575490735644835,0
10350,1,54432.0,3,2,1,9,33,0,5,0,0,0,0,0,0,0,0,0,1,0,3,1,4,72,5,0,3.0,0.0006981187536743092,0
7786,0,29999.0,1,1,0,9,68,7,59,10,5,11,0,0,0,0,0,0,3,1,4,4,8,36,2,0,3.0,0.005333511117037235,2
2861,0,24072.0,1,1,0,9,9,1,6,3,0,4,0,0,0,0,0,0,1,0,2,1,8,39,2,0,1.0,0.0009554669325357261,2
663,0,33996.0,0,0,0,9,40,2,15,8,0,6,0,0,0,0,0,0,1,1,3,1,4,33,1,0,3.0,0.002088480997764443,2
10675,1,66334.0,1,0,1,9,909,11,218,0,0,23,0,0,0,0,0,1,9,3,5,2,5,66,3,0,3.0,0.017502336659933067,0
2521,1,35178.0,1,1,0,9,23,1,13,2,2,18,0,0,1,0,0,1,1,1,2,1,7,51,3,1,2.0,0.0016771846040138723,0
9592,1,22010.0,1,1,0,9,11,2,9,3,0,8,0,0,0,0,0,0,2,0,3,2,8,39,3,0,1.0,0.0014993184915947297,0
10151,0,62204.0,2,0,2,10,317,46,247,151,46,139,0,0,0,0,0,0,4,5,12,1,3,62,3,0,1.0,0.015208025207382162,2
7381,0,75693.0,0,0,0,10,797,153,293,72,97,30,1,0,0,1,1,1,11,4,6,1,4,54,1,3,1.0,0.019050638764482847,1
4099,1,30675.0,1,1,0,10,10,2,16,11,2,21,0,0,0,0,0,0,1,0,3,1,8,50,3,0,1.0,0.00202118989405053,0
9560,1,83003.0,0,0,0,9,856,61,570,40,25,122,0,0,0,0,1,1,7,6,8,1,3,57,2,1,1.0,0.020167945736901075,1
10172,0,68655.0,0,0,0,10,456,19,832,75,118,38,0,0,0,0,0,0,4,5,11,1,3,34,1,0,1.0,0.022401864394435946,2
11191,0,41411.0,0,0,0,9,37,32,38,11,3,18,0,0,0,0,0,0,2,1,4,1,6,36,1,0,1.0,0.0033565960735070393,2
9707,1,55212.0,1,0,1,10,1103,0,45,0,0,34,0,1,0,1,0,0,4,2,11,3,8,53,3,2,3.0,0.021408389480547706,0
6245,1,59292.0,1,0,1,9,378,14,68,19,14,14,0,0,0,0,0,0,3,5,8,2,3,72,3,0,3.0,0.00855090062740336,0
8234,1,27190.0,1,1,0,9,1,6,7,0,1,3,0,0,1,0,0,1,1,0,2,1,8,49,3,1,0.0,0.0006620080912100037,0
1411,0,82623.0,0,0,0,9,204,34,204,172,153,173,0,0,0,0,0,0,2,9,4,1,1,70,1,0,1.0,0.011376977354973797,2
8553,1,44300.0,2,1,1,9,30,0,9,0,0,3,0,0,0,0,0,0,1,0,3,2,6,57,4,0,1.0,0.0009480812641083522,0
1826,0,84835.0,0,0,0,8,189,104,379,111,189,218,0,0,0,0,0,1,4,4,6,1,1,52,1,0,1.0,0.014027229327518124,1
8842,0,30372.0,2,1,1,10,15,0,12,7,3,7,0,0,0,0,0,0,2,0,3,3,7,51,3,0,1.0,0.0014487027525352297,2
11030,1,33181.0,1,1,0,8,9,0,3,0,0,4,0,0,1,0,0,0,1,0,2,1,6,46,3,1,2.0,0.00048220367077544377,0
2579,1,71113.0,1,0,1,9,495,33,255,11,33,8,0,0,0,0,0,0,6,7,9,4,4,65,3,0,1.0,0.011741875606429204,0
175,1,71952.0,1,1,0,9,656,80,455,52,107,93,0,0,1,0,1,0,8,4,8,2,4,36,3,2,1.0,0.020055036691127417,1
9185,0,69759.0,0,0,0,9,452,20,514,13,30,0,0,0,0,0,0,1,4,6,5,3,3,56,1,0,3.0,0.01475078484496624,2
11056,1,72099.0,0,0,0,10,546,91,410,119,0,22,0,0,0,0,0,0,3,4,10,1,1,48,2,0,1.0,0.016477343652477845,0
9365,0,60000.0,1,0,1,10,1048,0,217,0,0,12,0,0,0,0,0,0,11,3,5,5,6,46,2,0,3.0,0.021283333333333335,2
6201,0,38643.0,2,1,1,9,22,2,14,0,1,10,0,0,0,0,0,0,2,0,3,2,7,44,3,0,1.0,0.0012680174934658283,2
2061,1,50737.0,1,0,1,9,78,0,11,0,0,10,0,0,0,1,0,0,2,0,4,1,6,67,3,1,1.0,0.001951238740958275,0
6184,1,68462.0,0,0,0,10,561,64,785,84,128,48,0,0,0,0,0,0,3,3,8,1,1,53,2,0,3.0,0.024393093979141713,0
6142,1,65073.0,0,0,0,9,629,17,177,69,0,8,0,0,0,0,0,0,5,3,5,1,2,79,2,0,2.0,0.01383062099488267,0
4107,1,46681.0,2,0,2,9,269,15,69,15,19,38,0,0,0,0,0,0,4,6,4,2,5,74,4,0,3.0,0.009104346522139628,0
7274,1,78618.0,0,0,0,10,736,163,818,212,163,61,0,0,0,1,0,0,4,7,10,1,2,65,2,1,1.0,0.027385585998117478,1
9336,0,62187.0,1,0,1,8,512,0,83,0,0,41,0,0,0,0,0,0,6,2,10,3,4,53,2,0,3.0,0.010227217907279656,2
2958,1,28442.0,2,2,0,8,19,3,10,11,8,6,0,0,0,0,0,0,2,1,4,3,4,44,4,0,1.0,0.0020040784754939878,0
933,1,37717.0,1,1,0,10,9,0,6,4,1,5,0,0,0,0,0,0,1,0,2,1,9,44,3,0,3.0,0.0006628310841265212,0
5837,1,51479.0,2,1,1,10,247,8,160,6,8,65,0,0,0,0,0,0,6,3,6,7,7,55,4,0,1.0,0.009596146001282077,0
10704,0,54803.0,1,0,1,10,404,0,92,28,27,142,0,0,0,0,0,0,6,2,9,2,4,53,2,0,1.0,0.012645293140886448,2
5125,1,79530.0,0,0,0,9,333,0,815,129,42,29,0,0,0,0,0,0,4,10,11,1,2,62,2,0,1.0,0.016949578775304917,0
4432,0,31615.0,1,1,0,9,2,3,20,6,11,9,0,0,0,0,0,0,2,0,3,2,7,46,2,0,1.0,0.0016131583109283568,2
5955,1,72025.0,0,0,0,10,833,33,549,151,133,233,0,0,0,0,0,0,4,3,8,1,3,60,2,0,1.0,0.026824019437695246,0
2928,0,52614.0,1,0,1,10,789,0,142,12,9,38,0,0,0,0,0,0,2,4,8,2,8,47,2,0,3.0,0.01881628463906945,2
5680,1,35684.0,1,1,0,8,10,4,7,0,6,3,0,0,0,0,0,0,1,0,3,1,6,38,3,0,2.0,0.0008407129245600269,0
10313,1,48178.0,2,1,1,10,159,4,45,6,2,38,0,0,0,0,0,0,5,1,4,6,8,47,4,0,1.0,0.005272115903524431,0
2557,0,29548.0,1,1,0,9,7,1,6,3,1,11,0,0,1,0,0,0,1,1,2,1,4,52,2,1,2.0,0.0009814539055096791,2
1245,0,63810.0,1,0,1,10,977,12,253,16,12,101,0,0,0,1,0,0,4,3,12,4,8,56,2,1,1.0,0.02148566055477198,2
1519,0,38578.0,2,1,1,9,38,4,22,3,3,3,0,0,0,0,0,1,3,0,3,3,8,50,3,0,3.0,0.0018922702058167867,2
10703,0,46098.0,2,1,1,10,57,0,27,0,0,36,0,0,0,0,0,0,3,2,2,4,8,47,3,0,2.0,0.0026031498112716388,2
1726,0,22585.0,0,0,0,9,3,9,15,13,2,39,0,0,1,0,0,1,1,1,2,1,9,52,1,1,1.0,0.0035864511844144343,2
4459,0,30279.0,1,1,0,10,10,4,14,4,4,1,0,0,0,0,0,0,1,0,3,1,8,33,2,0,1.0,0.0012219690214339972,2
1729,1,66426.0,1,0,1,9,1043,24,97,32,24,157,0,0,0,0,0,0,3,5,10,2,6,61,3,0,3.0,0.020729834703278837,0
1517,0,30822.0,1,1,0,9,3,9,13,2,12,12,0,0,0,0,0,0,1,0,3,1,7,53,2,0,1.0,0.0016546622542339888,2
2098,1,33581.0,2,2,0,9,11,0,5,0,0,1,0,0,0,0,0,0,1,0,2,1,8,53,4,0,3.0,0.0005062386468538757,0
9543,1,19986.0,1,1,0,9,3,6,5,0,2,6,0,0,0,0,0,0,0,0,3,1,7,37,3,0,1.0,0.0011007705393775644,0
6878,0,27421.0,0,0,0,10,43,12,96,78,40,55,0,0,0,0,0,0,4,1,6,3,7,68,1,0,1.0,0.011815761642536742,2
3310,1,35688.0,3,2,1,10,73,3,90,12,1,32,0,0,0,0,0,0,4,1,4,7,8,49,5,0,2.0,0.005912351490697153,0
2724,0,36143.0,1,1,0,8,12,0,1,0,0,6,0,0,0,0,0,0,0,1,2,1,3,41,2,0,2.0,0.0005256896217801511,2
948,0,10245.0,1,1,0,9,4,7,7,6,4,13,0,0,0,0,0,0,1,2,2,3,5,51,2,0,1.0,0.004001952171791117,2
6720,1,43795.0,1,0,1,9,314,11,53,4,3,107,0,0,0,1,0,1,7,3,4,3,7,54,3,1,2.0,0.011234159150587966,1
6202,1,63381.0,1,0,1,10,571,50,142,33,50,159,0,0,0,0,0,0,4,5,13,4,2,62,3,0,1.0,0.015856486959814457,0
2066,1,38823.0,1,0,1,10,70,0,11,2,8,23,0,0,0,0,0,0,2,1,3,1,6,73,3,0,1.0,0.002936403678231976,0
